relative_path,name,fileId,mimeType,shareUrl,downloadUrl,exportUrl
g10/first semester/cs g10/first semester/Revision/Html-Css quiz2.docx,Html-Css quiz2.docx,1Mt9NuERWM48_Cnsal4CHrEb-QCWbCi3x,application/vnd.openxmlformats-officedocument.wordprocessingml.document,https://docs.google.com/document/d/1Mt9NuERWM48_Cnsal4CHrEb-QCWbCi3x/edit?usp=drivesdk&ouid=101563598129890605704&rtpof=true&sd=true,https://drive.google.com/uc?export=download&id=1Mt9NuERWM48_Cnsal4CHrEb-QCWbCi3x,https://drive.google.com/uc?export=download&id=1Mt9NuERWM48_Cnsal4CHrEb-QCWbCi3x
g10/first semester/cs g10/first semester/Revision/Numeric-Systems-Revision1.docx,Numeric-Systems-Revision1.docx,1yMwnCqELolTxhdfC-QH5jky_-P8937Bm,application/vnd.openxmlformats-officedocument.wordprocessingml.document,https://docs.google.com/document/d/1yMwnCqELolTxhdfC-QH5jky_-P8937Bm/edit?usp=drivesdk&ouid=101563598129890605704&rtpof=true&sd=true,https://drive.google.com/uc?export=download&id=1yMwnCqELolTxhdfC-QH5jky_-P8937Bm,https://drive.google.com/uc?export=download&id=1yMwnCqELolTxhdfC-QH5jky_-P8937Bm
g10/first semester/cs g10/first semester/Revision/css-basics-quiz01.docx,css-basics-quiz01.docx,1K9eDEE8FRsuGdGd36OypOdeCOPGDhPU-,application/vnd.openxmlformats-officedocument.wordprocessingml.document,https://docs.google.com/document/d/1K9eDEE8FRsuGdGd36OypOdeCOPGDhPU-/edit?usp=drivesdk&ouid=101563598129890605704&rtpof=true&sd=true,https://drive.google.com/uc?export=download&id=1K9eDEE8FRsuGdGd36OypOdeCOPGDhPU-,https://drive.google.com/uc?export=download&id=1K9eDEE8FRsuGdGd36OypOdeCOPGDhPU-
g10/first semester/cs g10/first semester/Revision/html-basics-quiz01.docx,html-basics-quiz01.docx,1UeskCmClQKbzv9I_KjRCJvw3GZ2fIoGh,application/vnd.openxmlformats-officedocument.wordprocessingml.document,https://docs.google.com/document/d/1UeskCmClQKbzv9I_KjRCJvw3GZ2fIoGh/edit?usp=drivesdk&ouid=101563598129890605704&rtpof=true&sd=true,https://drive.google.com/uc?export=download&id=1UeskCmClQKbzv9I_KjRCJvw3GZ2fIoGh,https://drive.google.com/uc?export=download&id=1UeskCmClQKbzv9I_KjRCJvw3GZ2fIoGh
g10/first semester/cs g10/first semester/Revision/html-css-quiz1.docx,html-css-quiz1.docx,1afLO3Y1gCAFrrGsZSEQs_MXjVzQBpP5f,application/vnd.openxmlformats-officedocument.wordprocessingml.document,https://docs.google.com/document/d/1afLO3Y1gCAFrrGsZSEQs_MXjVzQBpP5f/edit?usp=drivesdk&ouid=101563598129890605704&rtpof=true&sd=true,https://drive.google.com/uc?export=download&id=1afLO3Y1gCAFrrGsZSEQs_MXjVzQBpP5f,https://drive.google.com/uc?export=download&id=1afLO3Y1gCAFrrGsZSEQs_MXjVzQBpP5f
g10/first semester/cs g10/first semester/Revision/Html-Css quiz3.docx,Html-Css quiz3.docx,1b5mkXhkvpsXzGaFNo8XliD1JSgAYREQO,application/vnd.openxmlformats-officedocument.wordprocessingml.document,https://docs.google.com/document/d/1b5mkXhkvpsXzGaFNo8XliD1JSgAYREQO/edit?usp=drivesdk&ouid=101563598129890605704&rtpof=true&sd=true,https://drive.google.com/uc?export=download&id=1b5mkXhkvpsXzGaFNo8XliD1JSgAYREQO,https://drive.google.com/uc?export=download&id=1b5mkXhkvpsXzGaFNo8XliD1JSgAYREQO
g10/first semester/cs g10/first semester/Revision/HTML-CSS-MCQ.docx,HTML-CSS-MCQ.docx,117smJ6-8s_gjxsOZdibeF219q9OmiM-3,application/vnd.openxmlformats-officedocument.wordprocessingml.document,https://docs.google.com/document/d/117smJ6-8s_gjxsOZdibeF219q9OmiM-3/edit?usp=drivesdk&ouid=101563598129890605704&rtpof=true&sd=true,https://drive.google.com/uc?export=download&id=117smJ6-8s_gjxsOZdibeF219q9OmiM-3,https://drive.google.com/uc?export=download&id=117smJ6-8s_gjxsOZdibeF219q9OmiM-3
g10/first semester/cs g10/first semester/Revision/CSS-mcq-1.docx,CSS-mcq-1.docx,1F2I6rHq9D8b-eMz5bv9hkFjC6RjSQtcE,application/vnd.openxmlformats-officedocument.wordprocessingml.document,https://docs.google.com/document/d/1F2I6rHq9D8b-eMz5bv9hkFjC6RjSQtcE/edit?usp=drivesdk&ouid=101563598129890605704&rtpof=true&sd=true,https://drive.google.com/uc?export=download&id=1F2I6rHq9D8b-eMz5bv9hkFjC6RjSQtcE,https://drive.google.com/uc?export=download&id=1F2I6rHq9D8b-eMz5bv9hkFjC6RjSQtcE
g10/first semester/cs g10/first semester/Revision/CSS quiz1.docx,CSS quiz1.docx,1cUIDLlsMzwTbaK-mUr7AqSj7NqzuHR0z,application/vnd.openxmlformats-officedocument.wordprocessingml.document,https://docs.google.com/document/d/1cUIDLlsMzwTbaK-mUr7AqSj7NqzuHR0z/edit?usp=drivesdk&ouid=101563598129890605704&rtpof=true&sd=true,https://drive.google.com/uc?export=download&id=1cUIDLlsMzwTbaK-mUr7AqSj7NqzuHR0z,https://drive.google.com/uc?export=download&id=1cUIDLlsMzwTbaK-mUr7AqSj7NqzuHR0z
g10/first semester/cs g10/first semester/Revision/NumeralSystemQuiz1.pdf,NumeralSystemQuiz1.pdf,1ilj-aJosTlSU1Bd4_Abr-3zvrjKgcKF6,application/pdf,https://drive.google.com/file/d/1ilj-aJosTlSU1Bd4_Abr-3zvrjKgcKF6/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1ilj-aJosTlSU1Bd4_Abr-3zvrjKgcKF6,https://drive.google.com/uc?export=download&id=1ilj-aJosTlSU1Bd4_Abr-3zvrjKgcKF6
g10/first semester/cs g10/first semester/Revision/NumeralSystemQuiz1.docx,NumeralSystemQuiz1.docx,1s4YSIwQaiWCS0bKnXPvNqBuVKYG8DVnX,application/vnd.openxmlformats-officedocument.wordprocessingml.document,https://docs.google.com/document/d/1s4YSIwQaiWCS0bKnXPvNqBuVKYG8DVnX/edit?usp=drivesdk&ouid=101563598129890605704&rtpof=true&sd=true,https://drive.google.com/uc?export=download&id=1s4YSIwQaiWCS0bKnXPvNqBuVKYG8DVnX,https://drive.google.com/uc?export=download&id=1s4YSIwQaiWCS0bKnXPvNqBuVKYG8DVnX
g10/first semester/cs g10/first semester/Revision/CS-midterm-Dec21.docx,CS-midterm-Dec21.docx,1dZaEVQihPE2T_ZjmrepemMkf1_u05A6-,application/vnd.openxmlformats-officedocument.wordprocessingml.document,https://docs.google.com/document/d/1dZaEVQihPE2T_ZjmrepemMkf1_u05A6-/edit?usp=drivesdk&ouid=101563598129890605704&rtpof=true&sd=true,https://drive.google.com/uc?export=download&id=1dZaEVQihPE2T_ZjmrepemMkf1_u05A6-,https://drive.google.com/uc?export=download&id=1dZaEVQihPE2T_ZjmrepemMkf1_u05A6-
g10/first semester/cs g10/first semester/Revision/HTML-MCQ.docx,HTML-MCQ.docx,1lhXjo9u70474QQpFVY69dVfouDo1qIJS,application/vnd.openxmlformats-officedocument.wordprocessingml.document,https://docs.google.com/document/d/1lhXjo9u70474QQpFVY69dVfouDo1qIJS/edit?usp=drivesdk&ouid=101563598129890605704&rtpof=true&sd=true,https://drive.google.com/uc?export=download&id=1lhXjo9u70474QQpFVY69dVfouDo1qIJS,https://drive.google.com/uc?export=download&id=1lhXjo9u70474QQpFVY69dVfouDo1qIJS
g10/first semester/cs g10/first semester/Revision/HTML mcq1.docx,HTML mcq1.docx,1PEE8Xds0xh3lsgHy69XuzGSV6Y5Po8VH,application/vnd.openxmlformats-officedocument.wordprocessingml.document,https://docs.google.com/document/d/1PEE8Xds0xh3lsgHy69XuzGSV6Y5Po8VH/edit?usp=drivesdk&ouid=101563598129890605704&rtpof=true&sd=true,https://drive.google.com/uc?export=download&id=1PEE8Xds0xh3lsgHy69XuzGSV6Y5Po8VH,https://drive.google.com/uc?export=download&id=1PEE8Xds0xh3lsgHy69XuzGSV6Y5Po8VH
g10/first semester/cs g10/first semester/Revision/HTML-mcq2.docx,HTML-mcq2.docx,1VYV2cpo7x7xksVAsyZC-XZXWhHPdgP9y,application/vnd.openxmlformats-officedocument.wordprocessingml.document,https://docs.google.com/document/d/1VYV2cpo7x7xksVAsyZC-XZXWhHPdgP9y/edit?usp=drivesdk&ouid=101563598129890605704&rtpof=true&sd=true,https://drive.google.com/uc?export=download&id=1VYV2cpo7x7xksVAsyZC-XZXWhHPdgP9y,https://drive.google.com/uc?export=download&id=1VYV2cpo7x7xksVAsyZC-XZXWhHPdgP9y
g10/first semester/cs g10/first semester/Revision/Numerical Conversion1.docx,Numerical Conversion1.docx,1ulEZ_3akm4uanw7qLEswwUssZhhF0lee,application/vnd.openxmlformats-officedocument.wordprocessingml.document,https://docs.google.com/document/d/1ulEZ_3akm4uanw7qLEswwUssZhhF0lee/edit?usp=drivesdk&ouid=101563598129890605704&rtpof=true&sd=true,https://drive.google.com/uc?export=download&id=1ulEZ_3akm4uanw7qLEswwUssZhhF0lee,https://drive.google.com/uc?export=download&id=1ulEZ_3akm4uanw7qLEswwUssZhhF0lee
g10/first semester/cs g10/first semester/Revision/MCQs  flowcharts.docx,MCQs  flowcharts.docx,1CJ6lsmZLW8wsIoB1MyHuv59oT14Rcc1B,application/vnd.openxmlformats-officedocument.wordprocessingml.document,https://docs.google.com/document/d/1CJ6lsmZLW8wsIoB1MyHuv59oT14Rcc1B/edit?usp=drivesdk&ouid=101563598129890605704&rtpof=true&sd=true,https://drive.google.com/uc?export=download&id=1CJ6lsmZLW8wsIoB1MyHuv59oT14Rcc1B,https://drive.google.com/uc?export=download&id=1CJ6lsmZLW8wsIoB1MyHuv59oT14Rcc1B
g10/first semester/cs g10/first semester/Revision/networkmcq2.pdf,networkmcq2.pdf,1JyraNTTDGgvH1kPxN1ieJea63w3ygKMO,application/pdf,https://drive.google.com/file/d/1JyraNTTDGgvH1kPxN1ieJea63w3ygKMO/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1JyraNTTDGgvH1kPxN1ieJea63w3ygKMO,https://drive.google.com/uc?export=download&id=1JyraNTTDGgvH1kPxN1ieJea63w3ygKMO
g10/first semester/cs g10/first semester/Revision/networkmcq.pdf,networkmcq.pdf,1fEh-jUorh9PYOZFZAzZZ7_KsYEF3u_OQ,application/pdf,https://drive.google.com/file/d/1fEh-jUorh9PYOZFZAzZZ7_KsYEF3u_OQ/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1fEh-jUorh9PYOZFZAzZZ7_KsYEF3u_OQ,https://drive.google.com/uc?export=download&id=1fEh-jUorh9PYOZFZAzZZ7_KsYEF3u_OQ
g10/first semester/cs g10/first semester/Revision/Practical Questions Css(LO6)-1.pptx,Practical Questions Css(LO6)-1.pptx,1HhpcGbfdfW0eFcBbDT1WAywvnELl6XKW,application/vnd.openxmlformats-officedocument.presentationml.presentation,https://docs.google.com/presentation/d/1HhpcGbfdfW0eFcBbDT1WAywvnELl6XKW/edit?usp=drivesdk&ouid=101563598129890605704&rtpof=true&sd=true,https://drive.google.com/uc?export=download&id=1HhpcGbfdfW0eFcBbDT1WAywvnELl6XKW,https://drive.google.com/uc?export=download&id=1HhpcGbfdfW0eFcBbDT1WAywvnELl6XKW
g10/first semester/cs g10/first semester/Revision/CSS-mcq-1.pdf,CSS-mcq-1.pdf,1VsqkurZ5WJixx5Jc5YCqKPLMuKzYbU4F,application/pdf,https://drive.google.com/file/d/1VsqkurZ5WJixx5Jc5YCqKPLMuKzYbU4F/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1VsqkurZ5WJixx5Jc5YCqKPLMuKzYbU4F,https://drive.google.com/uc?export=download&id=1VsqkurZ5WJixx5Jc5YCqKPLMuKzYbU4F
g10/first semester/cs g10/first semester/Revision/Practical Questions HTML(LO5).pptx,Practical Questions HTML(LO5).pptx,1nCBYMCLoNR6_bt8dY4fWtpQepNA1bKFJ,application/vnd.openxmlformats-officedocument.presentationml.presentation,https://docs.google.com/presentation/d/1nCBYMCLoNR6_bt8dY4fWtpQepNA1bKFJ/edit?usp=drivesdk&ouid=101563598129890605704&rtpof=true&sd=true,https://drive.google.com/uc?export=download&id=1nCBYMCLoNR6_bt8dY4fWtpQepNA1bKFJ,https://drive.google.com/uc?export=download&id=1nCBYMCLoNR6_bt8dY4fWtpQepNA1bKFJ
g10/first semester/cs g10/first semester/Revision/JavaScript MCQ.docx,JavaScript MCQ.docx,1WXXLAzYGxxg-WunWHkNd_HfHEb-UpFvJ,application/vnd.openxmlformats-officedocument.wordprocessingml.document,https://docs.google.com/document/d/1WXXLAzYGxxg-WunWHkNd_HfHEb-UpFvJ/edit?usp=drivesdk&ouid=101563598129890605704&rtpof=true&sd=true,https://drive.google.com/uc?export=download&id=1WXXLAzYGxxg-WunWHkNd_HfHEb-UpFvJ,https://drive.google.com/uc?export=download&id=1WXXLAzYGxxg-WunWHkNd_HfHEb-UpFvJ
g10/first semester/cs g10/first semester/Revision/MCQ -HTML.docx,MCQ -HTML.docx,1A8OUpIEAeh_mnI5p9KRNi0RJjK-zNOIc,application/vnd.openxmlformats-officedocument.wordprocessingml.document,https://docs.google.com/document/d/1A8OUpIEAeh_mnI5p9KRNi0RJjK-zNOIc/edit?usp=drivesdk&ouid=101563598129890605704&rtpof=true&sd=true,https://drive.google.com/uc?export=download&id=1A8OUpIEAeh_mnI5p9KRNi0RJjK-zNOIc,https://drive.google.com/uc?export=download&id=1A8OUpIEAeh_mnI5p9KRNi0RJjK-zNOIc
g10/first semester/cs g10/first semester/LO5/html-tags-chart.pdf,html-tags-chart.pdf,1rQei5UhFrPrgJZ3Mr8-PwGgvaf0Rp-W-,application/pdf,https://drive.google.com/file/d/1rQei5UhFrPrgJZ3Mr8-PwGgvaf0Rp-W-/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1rQei5UhFrPrgJZ3Mr8-PwGgvaf0Rp-W-,https://drive.google.com/uc?export=download&id=1rQei5UhFrPrgJZ3Mr8-PwGgvaf0Rp-W-
g10/first semester/cs g10/first semester/LO5/HTML.pdf,HTML.pdf,1O40DTBSP6XaQ8Z1GZDtX-hcgpyrUjywc,application/pdf,https://drive.google.com/file/d/1O40DTBSP6XaQ8Z1GZDtX-hcgpyrUjywc/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1O40DTBSP6XaQ8Z1GZDtX-hcgpyrUjywc,https://drive.google.com/uc?export=download&id=1O40DTBSP6XaQ8Z1GZDtX-hcgpyrUjywc
g10/first semester/cs g10/first semester/LO5/HTML5Reference.pdf,HTML5Reference.pdf,17sqYrLPPeFwuPyodmwTY7T2W3qGmmhen,application/pdf,https://drive.google.com/file/d/17sqYrLPPeFwuPyodmwTY7T2W3qGmmhen/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=17sqYrLPPeFwuPyodmwTY7T2W3qGmmhen,https://drive.google.com/uc?export=download&id=17sqYrLPPeFwuPyodmwTY7T2W3qGmmhen
g10/first semester/cs g10/first semester/LO5/HTML Tutorial.pdf,HTML Tutorial.pdf,14-GjAewNzkaHOGOg1hWWOij8-GgByAtU,application/pdf,https://drive.google.com/file/d/14-GjAewNzkaHOGOg1hWWOij8-GgByAtU/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=14-GjAewNzkaHOGOg1hWWOij8-GgByAtU,https://drive.google.com/uc?export=download&id=14-GjAewNzkaHOGOg1hWWOij8-GgByAtU
g10/first semester/cs g10/first semester/LO3/Network-LO3.pptx,Network-LO3.pptx,1EBD6L3WnIOuUmuCA-fQm_GzufKxV6Z-i,application/vnd.openxmlformats-officedocument.presentationml.presentation,https://docs.google.com/presentation/d/1EBD6L3WnIOuUmuCA-fQm_GzufKxV6Z-i/edit?usp=drivesdk&ouid=101563598129890605704&rtpof=true&sd=true,https://drive.google.com/uc?export=download&id=1EBD6L3WnIOuUmuCA-fQm_GzufKxV6Z-i,https://drive.google.com/uc?export=download&id=1EBD6L3WnIOuUmuCA-fQm_GzufKxV6Z-i
g10/first semester/cs g10/first semester/LO3/NetworkBasics1.ppt,NetworkBasics1.ppt,1BDsS-Wp-ApVNuupBPVAG6atGx9ZDqfdt,application/vnd.ms-powerpoint,https://docs.google.com/presentation/d/1BDsS-Wp-ApVNuupBPVAG6atGx9ZDqfdt/edit?usp=drivesdk&ouid=101563598129890605704&rtpof=true&sd=true,https://drive.google.com/uc?export=download&id=1BDsS-Wp-ApVNuupBPVAG6atGx9ZDqfdt,https://drive.google.com/uc?export=download&id=1BDsS-Wp-ApVNuupBPVAG6atGx9ZDqfdt
g10/first semester/cs g10/first semester/LO3/Networks.mp4,Networks.mp4,1EPaJdK0zsGjyEzUjaiCd-3dh_O5oCkRf,video/mp4,https://drive.google.com/file/d/1EPaJdK0zsGjyEzUjaiCd-3dh_O5oCkRf/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1EPaJdK0zsGjyEzUjaiCd-3dh_O5oCkRf,https://drive.google.com/uc?export=download&id=1EPaJdK0zsGjyEzUjaiCd-3dh_O5oCkRf
g10/first semester/cs g10/first semester/LO3/شرح أجهزة الشبكات والفرق بين الهاب والسويتش والراوتر - Hub vs Switch vs Router.mp4,شرح أجهزة الشبكات والفرق بين الهاب والسويتش والراوتر - Hub vs Switch vs Router.mp4,1sGbDGh-oEl8X9IKZzayLZ3_4ZilS3bHZ,video/mp4,https://drive.google.com/file/d/1sGbDGh-oEl8X9IKZzayLZ3_4ZilS3bHZ/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1sGbDGh-oEl8X9IKZzayLZ3_4ZilS3bHZ,https://drive.google.com/uc?export=download&id=1sGbDGh-oEl8X9IKZzayLZ3_4ZilS3bHZ
g10/first semester/cs g10/first semester/LO3/Network-topology1.pdf,Network-topology1.pdf,1oWrhgRQlnsE_7ASG3PwrtDRMxwa6vxE7,application/pdf,https://drive.google.com/file/d/1oWrhgRQlnsE_7ASG3PwrtDRMxwa6vxE7/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1oWrhgRQlnsE_7ASG3PwrtDRMxwa6vxE7,https://drive.google.com/uc?export=download&id=1oWrhgRQlnsE_7ASG3PwrtDRMxwa6vxE7
g10/first semester/cs g10/first semester/LO3/Networks.wmv,Networks.wmv,1CbLQuZAVwPFjbx6K6_uzw0wu3mmjnSBo,video/x-ms-wmv,https://drive.google.com/file/d/1CbLQuZAVwPFjbx6K6_uzw0wu3mmjnSBo/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1CbLQuZAVwPFjbx6K6_uzw0wu3mmjnSBo,https://drive.google.com/uc?export=download&id=1CbLQuZAVwPFjbx6K6_uzw0wu3mmjnSBo
g10/first semester/cs g10/first semester/LO2/number system1.pdf,number system1.pdf,1sKCzvwQpBf71pcuaHs8Nfyo3IaDsqHnG,application/pdf,https://drive.google.com/file/d/1sKCzvwQpBf71pcuaHs8Nfyo3IaDsqHnG/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1sKCzvwQpBf71pcuaHs8Nfyo3IaDsqHnG,https://drive.google.com/uc?export=download&id=1sKCzvwQpBf71pcuaHs8Nfyo3IaDsqHnG
g10/first semester/cs g10/first semester/LO4/Problem Solving(LO4).pdf,Problem Solving(LO4).pdf,1ADkuplu270GNQcdsOMUjdhK259tdX8h5,application/pdf,https://drive.google.com/file/d/1ADkuplu270GNQcdsOMUjdhK259tdX8h5/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1ADkuplu270GNQcdsOMUjdhK259tdX8h5,https://drive.google.com/uc?export=download&id=1ADkuplu270GNQcdsOMUjdhK259tdX8h5
g10/first semester/cs g10/first semester/LO4/Problem Solving.pdf,Problem Solving.pdf,1Sa6wTu_hCFdRzcU5ypuDxpZTlQU7DGvI,application/pdf,https://drive.google.com/file/d/1Sa6wTu_hCFdRzcU5ypuDxpZTlQU7DGvI/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1Sa6wTu_hCFdRzcU5ypuDxpZTlQU7DGvI,https://drive.google.com/uc?export=download&id=1Sa6wTu_hCFdRzcU5ypuDxpZTlQU7DGvI
g10/first semester/cs g10/first semester/LO1/Sketchup-Interface1.pdf,Sketchup-Interface1.pdf,1d6DXGmKPbdhq-5sVi4Fs_tT9LHm979aj,application/pdf,https://drive.google.com/file/d/1d6DXGmKPbdhq-5sVi4Fs_tT9LHm979aj/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1d6DXGmKPbdhq-5sVi4Fs_tT9LHm979aj,https://drive.google.com/uc?export=download&id=1d6DXGmKPbdhq-5sVi4Fs_tT9LHm979aj
g10/first semester/cs g10/first semester/LO1/SketchUp-Keyring-Tutorial.pdf,SketchUp-Keyring-Tutorial.pdf,1QGsspE3J0z8zZ0M99pJIT7nRj-Q-7FAa,application/pdf,https://drive.google.com/file/d/1QGsspE3J0z8zZ0M99pJIT7nRj-Q-7FAa/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1QGsspE3J0z8zZ0M99pJIT7nRj-Q-7FAa,https://drive.google.com/uc?export=download&id=1QGsspE3J0z8zZ0M99pJIT7nRj-Q-7FAa
g10/first semester/cs g10/first semester/LO1/sketchup-tools3.png,sketchup-tools3.png,1BCg-nn10wiByBXQuQJ-h-Nw8g_VWDiz5,image/png,https://drive.google.com/file/d/1BCg-nn10wiByBXQuQJ-h-Nw8g_VWDiz5/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1BCg-nn10wiByBXQuQJ-h-Nw8g_VWDiz5,https://drive.google.com/uc?export=download&id=1BCg-nn10wiByBXQuQJ-h-Nw8g_VWDiz5
g10/first semester/cs g10/first semester/LO1/Sketchup-Tools2.jpg,Sketchup-Tools2.jpg,1aJRY5ccRdJifylzqDuVTPkRJkzpE3fhm,image/jpeg,https://drive.google.com/file/d/1aJRY5ccRdJifylzqDuVTPkRJkzpE3fhm/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1aJRY5ccRdJifylzqDuVTPkRJkzpE3fhm,https://drive.google.com/uc?export=download&id=1aJRY5ccRdJifylzqDuVTPkRJkzpE3fhm
g10/first semester/cs g10/first semester/LO1/Sketchup-LargeToolSet.jpg,Sketchup-LargeToolSet.jpg,1J8s0xriHgP1Lj5ltanQXhbAUQCaoQZ0C,image/jpeg,https://drive.google.com/file/d/1J8s0xriHgP1Lj5ltanQXhbAUQCaoQZ0C/view?usp=drivesdk,https://drive.google.com/uc?export=download&id=1J8s0xriHgP1Lj5ltanQXhbAUQCaoQZ0C,https://drive.google.com/uc?export=download&id=1J8s0xriHgP1Lj5ltanQXhbAUQCaoQZ0C
g10/first semester/Arabic g10/first semester/حل حــــل حـــــــــــــل/نحو/( ستون تدريبًا نحويًا طبقأ لمنهج 2 ث الحديث 2015 ).doc,( ستون تدريبًا نحويًا طبقأ لمنهج 2 ث الحديث 2015 ).doc,1W7KuOKqmUOavQ44L4RIfXuF2vCpzDF6M,application/msword,https://docs.google.com/document/d/1W7KuOKqmUOavQ44L4RIfXuF2vCpzDF6M/edit?usp=drivesdk&ouid=101563598129890605704&rtpof=true&sd=true,https://drive.google.com/uc?export=download&id=1W7KuOKqmUOavQ44L4RIfXuF2vCpzDF6M,https://drive.google.com/uc?export=download&id=1W7KuOKqmUOavQ44L4RIfXuF2vCpzDF6M
g10/first semester/Arabic g10/first semester/حل حــــل حـــــــــــــل/نحو/تدريب نحو.docx,تدريب نحو.docx,1vDrF5pIV_Bb6eyw42GI2VFqsLDx-kFHC,application/vnd.openxmlformats-officedocument.wordprocessingml.document,https://docs.google.com/document/d/1vDrF5pIV_Bb6eyw42GI2VFqsLDx-kFHC/edit?usp=drivesdk&ouid=101563598129890605704&rtpof=true&sd=true,https://drive.google.com/uc?export=download&id=1vDrF5pIV_Bb6eyw42GI2VFqsLDx-kFHC,https://drive.google.com/uc?export=download&id=1vDrF5pIV_Bb6eyw42GI2VFqsLDx-kFHC
g10/first semester/Arabic g10/first semester/حل حــــل حـــــــــــــل/نحو/اختبار نحو كاد وأخواتها.docx,اختبار نحو كاد وأخواتها.docx,1QPfp_IIMFSHIVqIOKYVTT4Vuk3zV5rf3,application/vnd.openxmlformats-officedocument.wordprocessingml.document,https://docs.google.com/document/d/1QPfp_IIMFSHIVqIOKYVTT4Vuk3zV5rf3/edit?usp=drivesdk&ouid=101563598129890605704&rtpof=true&sd=true,https://drive.google.com/uc?export=download&id=1QPfp_IIMFSHIVqIOKYVTT4Vuk3zV5rf3,https://drive.google.com/uc?export=download&id=1QPfp_IIMFSHIVqIOKYVTT4Vuk3zV5rf3
g10/first semester/Arabic g10/first semester/حل حــــل حـــــــــــــل/نحو/تدريب نحوي.docx,تدريب نحوي.docx,1Ok1Svz0OrncUy3ARm8uq0uDEvNxsWMsp,application/vnd.openxmlformats-officedocument.wordprocessingml.document,https://docs.google.com/document/d/1Ok1Svz0OrncUy3ARm8uq0uDEvNxsWMsp/edit?usp=drivesdk&ouid=101563598129890605704&rtpof=true&sd=true,https://drive.google.com/uc?export=download&id=1Ok1Svz0OrncUy3ARm8uq0uDEvNxsWMsp,https://drive.google.com/uc?export=download&id=1Ok1Svz0OrncUy3ARm8uq0uDEvNxsWMsp
g10/first semester/Arabic g10/first semester/النحو/كيف تجيب على سؤال النحو ؟.doc,كيف تجيب على سؤال النحو ؟.doc,1WHklIMU7raXtyB3HPsIO-eV659hrBsQw,application/msword,https://docs.google.com/document/d/1WHklIMU7raXtyB3HPsIO-eV659hrBsQw/edit?usp=drivesdk&ouid=101563598129890605704&rtpof=true&sd=true,https://drive.google.com/uc?export=download&id=1WHklIMU7raXtyB3HPsIO-eV659hrBsQw,https://drive.google.com/uc?export=download&id=1WHklIMU7raXtyB3HPsIO-eV659hrBsQw
g10/first semester/Arabic g10/first semester/النحو/اسم الفاعل.doc,اسم الفاعل.doc,1miXMrHqXNAzW3xpo_1En_KOJPrSHKPuK,application/msword,https://docs.google.com/document/d/1miXMrHqXNAzW3xpo_1En_KOJPrSHKPuK/edit?usp=drivesdk&ouid=101563598129890605704&rtpof=true&sd=true,https://drive.google.com/uc?export=download&id=1miXMrHqXNAzW3xpo_1En_KOJPrSHKPuK,https://drive.google.com/uc?export=download&id=1miXMrHqXNAzW3xpo_1En_KOJPrSHKPuK
g10/first semester/Arabic g10/first semester/النحو/اسم المفعول.doc,اسم المفعول.doc,1T7ob5TgTg1IdeG9Bl-8IgdlzVJkOLfG3,application/msword,https://docs.google.com/document/d/1T7ob5TgTg1IdeG9Bl-8IgdlzVJkOLfG3/edit?usp=drivesdk&ouid=101563598129890605704&rtpof=true&sd=true,https://drive.google.com/uc?export=download&id=1T7ob5TgTg1IdeG9Bl-8IgdlzVJkOLfG3,https://drive.google.com/uc?export=download&id=1T7ob5TgTg1IdeG9Bl-8IgdlzVJkOLfG3
g10/first semester/Arabic g10/first semester/النحو/صيغ المبالغة.doc,صيغ المبالغة.doc,11-J8V16oVPKJBpxnlTY5xQZ-Rbb4uLAm,application/msword,https://docs.google.com/document/d/11-J8V16oVPKJBpxnlTY5xQZ-Rbb4uLAm/edit?usp=drivesdk&ouid=101563598129890605704&rtpof=true&sd=true,https://drive.google.com/uc?export=download&id=11-J8V16oVPKJBpxnlTY5xQZ-Rbb4uLAm,https://drive.google.com/uc?export=download&id=11-J8V16oVPKJBpxnlTY5xQZ-Rbb4uLAm
